date,year,month,day,hour,발전량,기온,습도,이슬점 온도,일사량,구름양
2016-12-13 14:00,2016,12,13,14,140.631,4.3,77,0.6,100,0
2016-12-13 15:00,2016,12,13,15,85.793,4.3,80,1.1,72.222,0
2016-12-13 16:00,2016,12,13,16,32.59,3.8,80,0.6,55.556,0
2016-12-13 17:00,2016,12,13,17,0.154,3.4,80,0.2,13.889,0
2016-12-13 18:00,2016,12,13,18,0,2.6,86,0.4,2.778,0
2016-12-13 19:00,2016,12,13,19,0,2.4,84,0,0,0
2016-12-13 20:00,2016,12,13,20,0,2.4,81,-0.5,0,0
2016-12-13 21:00,2016,12,13,21,0,2.2,78,-1.2,0,0
2016-12-13 22:00,2016,12,13,22,0,1.8,78,-1.6,0,0
2016-12-13 23:00,2016,12,13,23,0,2,76,-1.7,0,0
2016-12-14 0:00,2016,12,14,0,0,1.7,74,-2.4,0,0
2016-12-14 1:00,2016,12,14,1,0,1.2,74,-2.9,0,0
2016-12-14 2:00,2016,12,14,2,0,0.8,77,-2.7,0,0
2016-12-14 3:00,2016,12,14,3,0,0.6,74,-3.5,0,0
2016-12-14 4:00,2016,12,14,4,0,0.6,73,-3.6,0,0
2016-12-14 5:00,2016,12,14,5,0,0.4,74,-3.7,0,0
2016-12-14 6:00,2016,12,14,6,0,0.2,70,-4.6,0,0
2016-12-14 7:00,2016,12,14,7,7.275,0,70,-4.8,0,0
2016-12-14 8:00,2016,12,14,8,67.826,0.1,68,-5.1,11.111,0
2016-12-14 9:00,2016,12,14,9,152.337,0.7,59,-6.4,111.111,0
2016-12-14 10:00,2016,12,14,10,142.23,1.4,59,-5.7,250,0
2016-12-14 11:00,2016,12,14,11,140.182,2.2,51,-6.9,394.444,0
2016-12-14 12:00,2016,12,14,12,132.197,3.1,42,-8.5,475,0
2016-12-14 13:00,2016,12,14,13,155.897,4.1,37,-9.3,505.556,0
2016-12-15 23:00,2016,12,15,23,0,0.2,47,-9.8,0,0
2016-12-16 0:00,2016,12,16,0,0,0.1,52,-8.6,0,0
2016-12-16 1:00,2016,12,16,1,0,0,57,-7.5,0,0
2016-12-16 2:00,2016,12,16,2,0,0.9,55,-7.1,0,0
2016-12-16 3:00,2016,12,16,3,0,1.8,53,-6.7,0,0
2016-12-16 4:00,2016,12,16,4,0,-2.2,70,-6.9,0,0
2016-12-16 5:00,2016,12,16,5,0,0.7,63,-5.5,0,0
2016-12-16 6:00,2016,12,16,6,0,3.2,53,-5.4,0,0
2016-12-16 7:00,2016,12,16,7,7.943,-0.4,68,-5.5,0,0
2016-12-16 8:00,2016,12,16,8,84.05,-1.2,73,-5.4,8.333,0
2016-12-16 9:00,2016,12,16,9,461.43,5.2,48,-4.9,100,0
2016-12-16 10:00,2016,12,16,10,755.537,6.8,43,-4.9,263.889,0
2016-12-16 11:00,2016,12,16,11,949.454,7.4,43,-4.3,402.778,0
2016-12-16 12:00,2016,12,16,12,1026.342,8.3,42,-3.8,475,0
2016-12-16 13:00,2016,12,16,13,1011.394,8.7,40,-4.1,500,0
2016-12-16 14:00,2016,12,16,14,876.399,9.3,40,-3.6,433.333,0
2016-12-16 15:00,2016,12,16,15,627.59,9.5,40,-3.4,361.111,0
2016-12-16 16:00,2016,12,16,16,262.469,9.5,40,-3.4,213.889,0
2016-12-16 17:00,2016,12,16,17,2.888,7.8,45,-3.4,58.333,0
2016-12-16 18:00,2016,12,16,18,0,3.8,60,-3.2,0,0
2016-12-16 19:00,2016,12,16,19,0,2.3,66,-3.4,0,0
2016-12-16 20:00,2016,12,16,20,0,1.2,71,-3.4,0,0
2016-12-16 21:00,2016,12,16,21,0,0,76,-3.7,0,0
2016-12-16 22:00,2016,12,16,22,0,-0.6,78,-3.9,0,0
2016-12-16 23:00,2016,12,16,23,0,-1.4,81,-4.2,0,0
2016-12-17 0:00,2016,12,17,0,0,-1.8,84,-4.1,0,0
2016-12-17 1:00,2016,12,17,1,0,-2.3,87,-4.1,0,0
2016-12-17 2:00,2016,12,17,2,0,-3,88,-4.7,0,0
2016-12-17 3:00,2016,12,17,3,0,-2.8,88,-4.5,0,0
2016-12-17 4:00,2016,12,17,4,0,-3,89,-4.5,0,0
2016-12-17 5:00,2016,12,17,5,0,-3.1,91,-4.3,0,0
2016-12-17 6:00,2016,12,17,6,0,-3.2,92,-4.3,0,0
2016-12-17 7:00,2016,12,17,7,8.866,-3.5,92,-4.6,0,0
2016-12-17 8:00,2016,12,17,8,91.665,-3.4,92,-4.5,11.111,0
2016-12-17 9:00,2016,12,17,9,400.329,-0.5,85,-2.7,127.778,0
2016-12-17 10:00,2016,12,17,10,687.562,4,72,-0.6,275,0
2016-12-17 11:00,2016,12,17,11,875.569,8.7,52,-0.6,377.778,0
2016-12-17 12:00,2016,12,17,12,969.228,11.4,40,-1.7,458.333,0
2016-12-17 13:00,2016,12,17,13,943.609,11.7,32,-4.4,483.333,0
2016-12-17 14:00,2016,12,17,14,809.616,12,34,-3.4,358.333,0
2016-12-17 15:00,2016,12,17,15,570.036,10.9,38,-2.8,222.222,0
2016-12-17 16:00,2016,12,17,16,225.007,12,36,-2.6,180.556,0
2016-12-17 17:00,2016,12,17,17,2.458,9.3,44,-2.3,88.889,0
2016-12-17 18:00,2016,12,17,18,0,5.3,63,-1.1,0,0
2016-12-17 19:00,2016,12,17,19,0,4.4,64,-1.8,0,0
2016-12-17 20:00,2016,12,17,20,0,3.6,69,-1.5,0,0
2016-12-17 21:00,2016,12,17,21,0,3.4,70,-1.5,0,0
2016-12-17 22:00,2016,12,17,22,0,1.9,76,-1.8,0,0
2016-12-17 23:00,2016,12,17,23,0,0.9,80,-2.1,0,0
2016-12-18 0:00,2016,12,18,0,0,0.6,82,-2.1,0,0
2016-12-18 1:00,2016,12,18,1,0,0,84,-2.3,0,0
2016-12-18 2:00,2016,12,18,2,0,0.8,83,-1.7,0,0
2016-12-18 3:00,2016,12,18,3,0,0.2,85,-2,0,0
2016-12-18 4:00,2016,12,18,4,0,1.4,84,-1,0,0
2016-12-18 5:00,2016,12,18,5,0,1.8,81,-1.1,0,0
2016-12-18 6:00,2016,12,18,6,0,2.6,79,-0.6,0,0
2016-12-18 7:00,2016,12,18,7,10.748,2.4,84,0,0,0
2016-12-18 8:00,2016,12,18,8,93.869,3.5,79,0.1,5.556,0
2016-12-18 9:00,2016,12,18,9,410.196,4,80,0.8,44.444,0
2016-12-18 10:00,2016,12,18,10,682.171,6.1,70,1,86.111,0
2016-12-18 11:00,2016,12,18,11,879.202,7.9,65,1.7,158.333,0
2016-12-18 12:00,2016,12,18,12,672.795,9.6,55,0.9,216.667,0
2016-12-18 13:00,2016,12,18,13,791.577,8,86,5.7,58.333,0
2016-12-18 14:00,2016,12,18,14,731.33,8.1,89,6.3,75,0
2016-12-18 15:00,2016,12,18,15,234.797,8.1,95,7.3,50,0
2016-12-18 16:00,2016,12,18,16,141.067,8,96,7.3,38.889,0
2016-12-18 17:00,2016,12,18,17,0.809,7.5,96,6.8,8.333,0
2016-12-18 18:00,2016,12,18,18,0,7.2,97,6.7,5.556,0
2016-12-18 19:00,2016,12,18,19,0,6.9,98,6.6,0,0
2016-12-18 20:00,2016,12,18,20,0,7,98,6.7,0,0
2016-12-18 21:00,2016,12,18,21,0,7.6,98,7.2,0,0
2016-12-18 22:00,2016,12,18,22,0,7.5,97,7,0,0
2016-12-18 23:00,2016,12,18,23,0,7.6,97,7.1,0,0
2016-12-19 0:00,2016,12,19,0,0,7.6,98,7.2,0,0
2016-12-19 1:00,2016,12,19,1,0,7.4,98,7,0,0
2016-12-19 2:00,2016,12,19,2,0,7.5,97,7,0,0
2016-12-19 3:00,2016,12,19,3,0,7.5,98,7.1,0,0
2016-12-19 4:00,2016,12,19,4,0,7.4,96,6.7,0,0
2016-12-19 5:00,2016,12,19,5,0,6.3,97,5.8,0,0
2016-12-19 6:00,2016,12,19,6,0,4.9,98,4.6,0,0
2016-12-19 7:00,2016,12,19,7,4.961,6.4,98,6.1,0,0
2016-12-19 8:00,2016,12,19,8,46.11,5.4,98,5.1,11.111,0
2016-12-19 9:00,2016,12,19,9,104.63,6,98,5.7,80.556,0
2016-12-19 10:00,2016,12,19,10,108.77,9.5,84,6.9,236.111,0
2016-12-19 11:00,2016,12,19,11,100.379,10.4,80,7,347.222,0
2016-12-19 12:00,2016,12,19,12,127.904,13.2,68,7.4,361.111,0
2016-12-19 13:00,2016,12,19,13,194.125,13.2,67,7.1,450,0
2016-12-19 14:00,2016,12,19,14,146.257,14,67,7.9,338.889,0
2016-12-19 15:00,2016,12,19,15,116.445,13.6,68,7.7,177.778,0
2016-12-19 16:00,2016,12,19,16,28.498,13.1,68,7.3,116.667,0
2016-12-19 17:00,2016,12,19,17,0,11.6,77,7.6,36.111,0
2016-12-19 18:00,2016,12,19,18,0,9.8,84,7.2,2.778,0
2016-12-19 19:00,2016,12,19,19,0,8.1,91,6.7,0,0
2016-12-19 20:00,2016,12,19,20,0,6.7,95,5.9,0,0
2016-12-19 21:00,2016,12,19,21,0,6.1,95,5.3,0,0
2016-12-19 22:00,2016,12,19,22,0,4.9,97,4.4,0,0
2016-12-19 23:00,2016,12,19,23,0,3.3,98,3,0,0
2016-12-20 0:00,2016,12,20,0,0,4.2,98,3.9,0,0
2016-12-20 1:00,2016,12,20,1,0,3.8,98,3.5,0,0
2016-12-20 2:00,2016,12,20,2,0,4,98,3.7,0,0
2016-12-20 3:00,2016,12,20,3,0,4.3,98,4,0,0
2016-12-20 4:00,2016,12,20,4,0,4.1,98,3.8,0,0
2016-12-20 5:00,2016,12,20,5,0,3.7,98,3.4,0,0
2016-12-20 6:00,2016,12,20,6,0,3.5,98,3.2,0,0
2016-12-20 7:00,2016,12,20,7,7.285,3.7,98,3.4,0,0
2016-12-20 8:00,2016,12,20,8,94.317,3.5,98,3.2,5.556,0
2016-12-20 9:00,2016,12,20,9,378.942,4.1,98,3.8,38.889,0
2016-12-20 10:00,2016,12,20,10,555.935,4.4,98,4.1,102.778,0
2016-12-20 11:00,2016,12,20,11,645.374,5.8,98,5.5,163.889,0
2016-12-20 12:00,2016,12,20,12,625.511,7,98,6.7,202.778,0
2016-12-20 13:00,2016,12,20,13,731.04,9.5,93,8.4,197.222,0
2016-12-20 14:00,2016,12,20,14,564.372,10.4,86,8.1,55.556,0
2016-12-20 15:00,2016,12,20,15,426.92,10.2,90,8.6,30.556,0
2016-12-20 16:00,2016,12,20,16,91.42,10.2,92,8.9,22.222,0
2016-12-20 17:00,2016,12,20,17,3.045,10.1,94,9.1,5.556,0
2016-12-20 18:00,2016,12,20,18,0,9.7,96,9,5.556,0
2016-12-20 19:00,2016,12,20,19,0,9.8,98,9.4,0,0
2016-12-20 20:00,2016,12,20,20,0,9.6,98,9.2,0,0
2016-12-20 21:00,2016,12,20,21,0,9.5,98,9.1,0,0
2016-12-20 22:00,2016,12,20,22,0,9.6,98,9.2,0,0
2016-12-20 23:00,2016,12,20,23,0,9.6,98,9.2,0,0
2016-12-21 0:00,2016,12,21,0,0,9.9,98,9.5,0,0
2016-12-21 1:00,2016,12,21,1,0,14.8,98,14.4,0,0
2016-12-21 2:00,2016,12,21,2,0,15.8,93,14.6,0,0
2016-12-21 3:00,2016,12,21,3,0,15.8,93,14.6,0,0
2016-12-21 4:00,2016,12,21,4,0,16.6,90,14.9,0,0
2016-12-21 5:00,2016,12,21,5,0,16.6,93,15.4,0,0
2016-12-21 6:00,2016,12,21,6,0,17.4,91,15.9,0,0
2016-12-21 7:00,2016,12,21,7,3.351,17.5,89,15.6,0,0
2016-12-21 8:00,2016,12,21,8,92.753,17.3,88,15.2,5.556,0
2016-12-21 9:00,2016,12,21,9,379.417,17.6,69,11.8,27.778,0
2016-12-21 10:00,2016,12,21,10,616.252,17.2,65,10.5,77.778,0
2016-12-21 11:00,2016,12,21,11,792.262,14.1,68,8.2,125,0
2016-12-21 12:00,2016,12,21,12,424.588,14.1,60,6.4,125,0
2016-12-21 13:00,2016,12,21,13,161.629,14,56,5.3,238.889,0
2016-12-21 14:00,2016,12,21,14,55.785,12.9,60,5.3,72.222,0
2016-12-21 15:00,2016,12,21,15,28.68,12.9,61,5.5,77.778,0
2016-12-21 16:00,2016,12,21,16,2.923,12.2,60,4.6,66.667,0
2016-12-21 17:00,2016,12,21,17,0,10.7,59,3,22.222,0
2016-12-21 18:00,2016,12,21,18,0,10,59,2.3,2.778,0
2016-12-21 19:00,2016,12,21,19,0,9.7,58,1.8,0,0
2016-12-21 20:00,2016,12,21,20,0,9.2,58,1.3,0,0
2016-12-21 21:00,2016,12,21,21,0,8.6,60,1.2,0,0
2016-12-21 22:00,2016,12,21,22,0,7.8,61,0.7,0,0
2016-12-21 23:00,2016,12,21,23,0,7.1,62,0.2,0,0
2016-12-22 0:00,2016,12,22,0,0,6.4,59,-1,0,0
2016-12-22 1:00,2016,12,22,1,0,6.2,59,-1.2,0,0
2016-12-22 2:00,2016,12,22,2,0,5.8,59,-1.6,0,0
2016-12-22 3:00,2016,12,22,3,0,5.5,57,-2.3,0,0
2016-12-22 4:00,2016,12,22,4,0,5.2,56,-2.8,0,0
2016-12-22 5:00,2016,12,22,5,0,4.9,57,-2.9,0,0
2016-12-22 6:00,2016,12,22,6,0,4.6,54,-3.9,0,0
2016-12-22 7:00,2016,12,22,7,0.747,4.4,58,-3.1,0,0
2016-12-22 8:00,2016,12,22,8,2.825,3.7,59,-3.5,8.333,0
2016-12-22 9:00,2016,12,22,9,130.452,3.8,56,-4.1,86.111,0
2016-12-22 10:00,2016,12,22,10,244.514,4,53,-4.7,150,0
2016-12-22 11:00,2016,12,22,11,307.166,4.7,51,-4.5,241.667,0
2016-12-22 12:00,2016,12,22,12,235.279,4.5,51,-4.7,175,0
2016-12-22 13:00,2016,12,22,13,97.221,4.8,52,-4.2,250,0
2016-12-22 14:00,2016,12,22,14,74.562,4.5,51,-4.7,219.444,0
2016-12-22 15:00,2016,12,22,15,408.175,5.2,48,-4.9,361.111,0
2016-12-22 16:00,2016,12,22,16,180.733,4.3,48,-5.7,175,0
2016-12-22 17:00,2016,12,22,17,1.527,3.6,52,-5.3,52.778,0
2016-12-22 18:00,2016,12,22,18,0,3.3,54,-5.1,5.556,0
2016-12-22 19:00,2016,12,22,19,0,2.6,61,-4.1,0,0
2016-12-22 20:00,2016,12,22,20,0,2.2,60,-4.7,0,0
2016-12-22 21:00,2016,12,22,21,0,1.5,60,-5.4,0,0
2016-12-22 22:00,2016,12,22,22,0,1.3,58,-6,0,0
2016-12-22 23:00,2016,12,22,23,0,0.8,60,-6,0,0
2016-12-23 0:00,2016,12,23,0,0,0.5,61,-6.1,0,0
2016-12-23 1:00,2016,12,23,1,0,-0.1,64,-6.1,0,0
2016-12-23 2:00,2016,12,23,2,0,-0.3,62,-6.7,0,0
2016-12-23 3:00,2016,12,23,3,0,-0.4,64,-6.3,0,0
2016-12-23 4:00,2016,12,23,4,0,-1.1,69,-6,0,0
2016-12-23 5:00,2016,12,23,5,0,-1.5,68,-6.6,0,0
2016-12-23 6:00,2016,12,23,6,0,-1.6,66,-7.1,0,0
2016-12-23 7:00,2016,12,23,7,0.526,-1.6,66,-7.1,0,0
2016-12-23 8:00,2016,12,23,8,52.123,-1.5,64,-7.4,8.333,0
2016-12-23 9:00,2016,12,23,9,192.159,-0.8,62,-7.1,61.111,0
2016-12-23 10:00,2016,12,23,10,282.885,0.4,61,-6.2,163.889,0
2016-12-23 11:00,2016,12,23,11,265.102,2.2,56,-5.6,361.111,0
2016-12-23 12:00,2016,12,23,12,219.274,4.1,55,-4.1,444.444,0
2016-12-23 13:00,2016,12,23,13,389.907,4.9,50,-4.6,463.889,0
2016-12-23 14:00,2016,12,23,14,196.987,5.7,52,-3.4,361.111,0
2016-12-23 15:00,2016,12,23,15,138.227,6.1,54,-2.5,313.889,0
2016-12-23 16:00,2016,12,23,16,43.234,5.3,56,-2.7,155.556,0
2016-12-23 17:00,2016,12,23,17,0.242,4.4,59,-2.9,47.222,0
2016-12-23 18:00,2016,12,23,18,0,3.6,66,-2.1,0,0
2016-12-23 19:00,2016,12,23,19,0,3.2,65,-2.7,0,0
2016-12-23 20:00,2016,12,23,20,0,2.6,66,-3.1,0,0
2016-12-23 21:00,2016,12,23,21,0,1.9,69,-3.1,0,0
2016-12-23 22:00,2016,12,23,22,0,1.7,69,-3.3,0,0
2016-12-23 23:00,2016,12,23,23,0,1.5,73,-2.8,0,0
2016-12-24 0:00,2016,12,24,0,0,0.8,74,-3.3,0,0
2016-12-24 1:00,2016,12,24,1,0,1.1,70,-3.7,0,0
2016-12-24 2:00,2016,12,24,2,0,0.8,73,-3.4,0,0
2016-12-24 3:00,2016,12,24,3,0,0.3,75,-3.6,0,0
2016-12-24 4:00,2016,12,24,4,0,0,81,-2.8,0,0
2016-12-24 5:00,2016,12,24,5,0,0.9,76,-2.8,0,0
2016-12-24 6:00,2016,12,24,6,0,0.6,75,-3.3,0,0
2016-12-24 7:00,2016,12,24,7,3.54,0.7,73,-3.5,0,0
2016-12-24 8:00,2016,12,24,8,85.259,-0.3,82,-3,8.333,0
2016-12-24 9:00,2016,12,24,9,195.122,2.5,70,-2.4,83.333,0
2016-12-24 10:00,2016,12,24,10,336.441,3.9,65,-2,197.222,0
2016-12-24 11:00,2016,12,24,11,257.445,6.9,59,-0.5,297.222,0
2016-12-24 12:00,2016,12,24,12,321.806,8.9,60,1.5,361.111,0
2016-12-24 13:00,2016,12,24,13,699.507,11.2,60,3.7,430.556,0
2016-12-24 14:00,2016,12,24,14,680.693,11.8,64,5.2,422.222,0
2016-12-24 15:00,2016,12,24,15,321.86,11.7,64,5.1,283.333,0
2016-12-24 16:00,2016,12,24,16,62.833,11.1,70,5.8,141.667,0
2016-12-24 17:00,2016,12,24,17,2.24,9.7,77,5.8,47.222,0
2016-12-24 18:00,2016,12,24,18,0,8.4,84,5.8,0,0
2016-12-24 19:00,2016,12,24,19,0,7.3,85,4.9,0,0
2016-12-24 20:00,2016,12,24,20,0,6,87,3.9,0,0
2016-12-24 21:00,2016,12,24,21,0,5.9,89,4.2,0,0
2016-12-24 22:00,2016,12,24,22,0,5.6,89,3.9,0,0
2016-12-24 23:00,2016,12,24,23,0,5.9,87,3.8,0,0
2016-12-25 0:00,2016,12,25,0,0,5.6,89,3.9,0,0
2016-12-25 1:00,2016,12,25,1,0,6,80,2.8,0,0
2016-12-25 2:00,2016,12,25,2,0,6.2,80,2.9,0,0
2016-12-25 3:00,2016,12,25,3,0,6.1,83,3.4,0,0
2016-12-25 4:00,2016,12,25,4,0,5.7,86,3.5,0,0
2016-12-25 5:00,2016,12,25,5,0,6.1,81,3,0,0
2016-12-25 6:00,2016,12,25,6,0,5.6,87,3.6,0,0
2016-12-25 7:00,2016,12,25,7,5.509,5.7,83,3,0,0
2016-12-25 8:00,2016,12,25,8,80.898,5.8,82,2.9,2.778,0
2016-12-25 9:00,2016,12,25,9,388.495,6.3,82,3.4,30.556,0
2016-12-25 10:00,2016,12,25,10,490.84,6.7,83,4,50,0
2016-12-25 11:00,2016,12,25,11,428.617,6.3,90,4.7,44.444,0
2016-12-25 12:00,2016,12,25,12,630.226,6.5,91,5.1,61.111,0
2016-12-25 13:00,2016,12,25,13,419.829,6.4,94,5.4,63.889,0
2016-12-25 14:00,2016,12,25,14,412.856,6.5,94,5.5,72.222,0
2016-12-25 15:00,2016,12,25,15,314.989,6.7,95,5.9,52.778,0
2016-12-25 16:00,2016,12,25,16,62.718,6.5,95,5.7,25,0
2016-12-25 17:00,2016,12,25,17,0.975,6.2,95,5.4,11.111,0
2016-12-25 18:00,2016,12,25,18,0,6,97,5.5,2.778,0
2016-12-25 19:00,2016,12,25,19,0,5.8,97,5.3,0,0
2016-12-25 20:00,2016,12,25,20,0,5.8,95,5,0,0
2016-12-25 21:00,2016,12,25,21,0,5.5,94,4.6,0,0
2016-12-25 22:00,2016,12,25,22,0,5.3,94,4.4,0,0
2016-12-25 23:00,2016,12,25,23,0,5.3,92,4,0,0
2016-12-26 0:00,2016,12,26,0,0,4.6,93,3.5,0,0
2016-12-26 1:00,2016,12,26,1,0,4.3,89,2.6,0,0
2016-12-26 2:00,2016,12,26,2,0,3.6,88,1.7,0,0
2016-12-26 3:00,2016,12,26,3,0,3.7,86,1.5,0,0
2016-12-26 4:00,2016,12,26,4,0,3.3,87,1.3,0,0
2016-12-26 5:00,2016,12,26,5,0,3.4,82,0.6,0,0
2016-12-26 6:00,2016,12,26,6,0,3.3,75,-0.7,0,0
2016-12-26 7:00,2016,12,26,7,0.568,3.3,71,-1.4,0,0
2016-12-26 8:00,2016,12,26,8,42.97,3.3,70,-1.6,2.778,0
2016-12-26 9:00,2016,12,26,9,91.816,3.4,74,-0.8,36.111,0
2016-12-26 10:00,2016,12,26,10,74.509,4.1,68,-1.2,169.444,0
2016-12-26 11:00,2016,12,26,11,91.112,4.6,65,-1.4,138.889,0
2016-12-26 12:00,2016,12,26,12,76.528,5,61,-1.9,194.444,0
2016-12-26 13:00,2016,12,26,13,132.559,5.6,56,-2.5,472.222,0
2016-12-26 14:00,2016,12,26,14,58.454,5.4,45,-5.6,480.556,0
2016-12-26 15:00,2016,12,26,15,27.773,5.2,41,-7,386.111,0
2016-12-26 16:00,2016,12,26,16,10.665,4.5,44,-6.7,238.889,0
2016-12-26 17:00,2016,12,26,17,0,3.3,41,-8.7,66.667,0
2016-12-26 18:00,2016,12,26,18,0,2.7,40,-9.5,2.778,0
2016-12-26 19:00,2016,12,26,19,0,1.8,43,-9.4,0,0
2016-12-26 20:00,2016,12,26,20,0,1,46,-9.3,0,0
2016-12-26 21:00,2016,12,26,21,0,0.6,47,-9.4,0,0
2016-12-26 22:00,2016,12,26,22,0,0,48,-9.7,0,0
2016-12-26 23:00,2016,12,26,23,0,-0.4,47,-10.3,0,0
2016-12-27 0:00,2016,12,27,0,0,-0.9,51,-9.7,0,0
2016-12-27 1:00,2016,12,27,1,0,-1.2,52,-9.8,0,0
2016-12-27 2:00,2016,12,27,2,0,-1.6,53,-9.9,0,0
2016-12-27 3:00,2016,12,27,3,0,-2,54,-10,0,0
2016-12-27 4:00,2016,12,27,4,0,-2.4,55,-10.2,0,0
2016-12-27 5:00,2016,12,27,5,0,-2.8,57,-10.1,0,0
2016-12-27 7:00,2016,12,27,7,1.332,-3.8,62,-10,0,0
2016-12-27 8:00,2016,12,27,8,40.348,-4.1,69,-8.9,5.556,0
2016-12-27 9:00,2016,12,27,9,232.585,-1.5,51,-10.3,86.111,0
2016-12-27 10:00,2016,12,27,10,372.71,-0.3,48,-10,269.444,0
2016-12-27 11:00,2016,12,27,11,480.369,2,43,-9.2,408.333,0
2016-12-27 12:00,2016,12,27,12,497.991,3.6,43,-7.8,486.111,0
2016-12-27 13:00,2016,12,27,13,903.47,5.3,41,-6.9,505.556,0
2016-12-27 14:00,2016,12,27,14,786.719,8,43,-3.8,469.444,0
2016-12-27 15:00,2016,12,27,15,555.351,8.1,41,-4.3,375,0
2016-12-27 16:00,2016,12,27,16,214.97,6.9,46,-3.9,225,0
2016-12-27 17:00,2016,12,27,17,5.191,3.9,51,-5.3,66.667,0
2016-12-27 18:00,2016,12,27,18,0,1.3,68,-3.9,2.778,0
2016-12-27 19:00,2016,12,27,19,0,0.3,71,-4.3,0,0
2016-12-27 20:00,2016,12,27,20,0,0,70,-4.8,0,0
2016-12-27 21:00,2016,12,27,21,0,-1,78,-4.3,0,0
2016-12-27 22:00,2016,12,27,22,0,-1.5,74,-5.5,0,0
2016-12-27 23:00,2016,12,27,23,0,-2.1,84,-4.4,0,0
2016-12-28 0:00,2016,12,28,0,0,-0.3,58,-7.5,0,0
2016-12-28 1:00,2016,12,28,1,0,-0.2,51,-9.1,0,0
2016-12-28 6:00,2016,12,28,6,0,-1,53,-9.3,0,0
2016-12-28 7:00,2016,12,28,7,4.205,-2.1,62,-8.4,0,0
2016-12-28 8:00,2016,12,28,8,59.074,-3.2,76,-6.8,5.556,0
2016-12-28 9:00,2016,12,28,9,374.253,-0.6,68,-5.7,94.444,0
2016-12-28 10:00,2016,12,28,10,671.795,2.2,54,-6.1,238.889,0
2016-12-28 11:00,2016,12,28,11,843.662,3.3,50,-6.1,327.778,0
2016-12-28 12:00,2016,12,28,12,921.477,3.1,48,-6.8,380.556,0
2016-12-28 13:00,2016,12,28,13,900.098,3.4,36,-10.2,461.111,0
2016-12-29 20:00,2016,12,29,20,0,-1.2,52,-9.8,0,0
2016-12-29 21:00,2016,12,29,21,0,-0.3,53,-8.7,0,0
2016-12-29 22:00,2016,12,29,22,0,0.8,52,-7.9,0,0
2016-12-29 23:00,2016,12,29,23,0,-2.6,71,-7.1,0,0
2016-12-30 0:00,2016,12,30,0,0,-2.8,74,-6.7,0,0
2016-12-30 1:00,2016,12,30,1,0,-2.9,78,-6.2,0,0
2016-12-30 2:00,2016,12,30,2,0,-1.3,68,-6.4,0,0
2016-12-30 3:00,2016,12,30,3,0,-1.1,71,-5.6,0,0
2016-12-30 4:00,2016,12,30,4,0,-0.8,69,-5.7,0,0
2016-12-30 5:00,2016,12,30,5,0,1.2,61,-5.5,0,0
2016-12-30 6:00,2016,12,30,6,0,-0.3,72,-4.7,0,0
2016-12-30 7:00,2016,12,30,7,5.72,-1.3,77,-4.8,0,0
2016-12-30 8:00,2016,12,30,8,75.164,-1,76,-4.7,5.556,0
2016-12-30 9:00,2016,12,30,9,395.783,0.2,76,-3.5,52.778,0
2016-12-30 10:00,2016,12,30,10,695.12,4,54,-4.4,177.778,0
2016-12-30 11:00,2016,12,30,11,873.428,5.7,51,-3.6,375,0
2016-12-30 12:00,2016,12,30,12,946.487,6.8,45,-4.3,455.556,0
2016-12-30 13:00,2016,12,30,13,936.172,6.9,45,-4.2,480.556,0
2016-12-30 14:00,2016,12,30,14,825.65,7.3,47,-3.2,447.222,0
2016-12-30 15:00,2016,12,30,15,604.707,7.4,49,-2.6,341.667,0
2016-12-30 16:00,2016,12,30,16,265.153,7.1,51,-2.3,188.889,0
2016-12-30 17:00,2016,12,30,17,10.718,5.8,56,-2.3,55.556,0
2016-12-30 18:00,2016,12,30,18,0,5,60,-2.1,2.778,0
2016-12-30 19:00,2016,12,30,19,0,2.1,73,-2.2,0,0
2016-12-30 20:00,2016,12,30,20,0,0.6,82,-2.1,0,0
2016-12-30 21:00,2016,12,30,21,0,-0.1,84,-2.4,0,0
2016-12-30 22:00,2016,12,30,22,0,-0.7,87,-2.5,0,0
2016-12-30 23:00,2016,12,30,23,0,-1.1,89,-2.6,0,0
2016-12-31 0:00,2016,12,31,0,0,-1.5,89,-3,0,0
2016-12-31 1:00,2016,12,31,1,0,-1.9,91,-3.1,0,0
2016-12-31 2:00,2016,12,31,2,0,-1.8,93,-2.7,0,0
2016-12-31 3:00,2016,12,31,3,0,-1.2,89,-2.7,0,0
2016-12-31 4:00,2016,12,31,4,0,-0.5,86,-2.5,0,0
2016-12-31 5:00,2016,12,31,5,0,-1.9,89,-3.4,0,0
2016-12-31 6:00,2016,12,31,6,0,-1.9,90,-3.3,0,0
2016-12-31 7:00,2016,12,31,7,0,-1.5,89,-3,0,0
2016-12-31 8:00,2016,12,31,8,0,-1.2,88,-2.9,11.111,0
2016-12-31 9:00,2016,12,31,9,0,0.7,84,-1.7,105.556,0
2016-12-31 10:00,2016,12,31,10,0,4.6,73,0.1,222.222,0
2016-12-31 11:00,2016,12,31,11,0,8,53,-1,372.222,0
2016-12-31 12:00,2016,12,31,12,0,8.4,52,-0.9,436.111,0
2016-12-31 13:00,2016,12,31,13,0,9.4,47,-1.3,475,0
2016-12-31 14:00,2016,12,31,14,0,9.9,46,-1.2,422.222,0
2016-12-31 15:00,2016,12,31,15,0,10.2,46,-0.9,350,0
