date,year,month,day,hour,발전량,기온,습도,이슬점 온도,일사량,구름양
2016-12-13 14:00,2016,12,13,14,0.136634708,0.266806723,0.77,0.395683453,0.104651114,0
2016-12-13 15:00,2016,12,13,15,0.083355032,0.266806723,0.8,0.413669065,0.075581128,0
2016-12-13 16:00,2016,12,13,16,0.031663894,0.256302521,0.8,0.395683453,0.058139973,0
2016-12-13 17:00,2016,12,13,17,0.000149624,0.24789916,0.8,0.381294964,0.014534993,0
2016-12-13 18:00,2016,12,13,18,0,0.231092437,0.86,0.388489209,0.002907208,0
2016-12-13 19:00,2016,12,13,19,0,0.226890756,0.84,0.374100719,0,0
2016-12-13 20:00,2016,12,13,20,0,0.226890756,0.81,0.356115108,0,0
2016-12-13 21:00,2016,12,13,21,0,0.222689076,0.78,0.330935252,0,0
2016-12-13 22:00,2016,12,13,22,0,0.214285714,0.78,0.316546763,0,0
2016-12-13 23:00,2016,12,13,23,0,0.218487395,0.76,0.31294964,0,0
2016-12-14 0:00,2016,12,14,0,0,0.212184874,0.74,0.287769784,0,0
2016-12-14 1:00,2016,12,14,1,0,0.201680672,0.74,0.269784173,0,0
2016-12-14 2:00,2016,12,14,2,0,0.193277311,0.77,0.276978417,0,0
2016-12-14 3:00,2016,12,14,3,0,0.18907563,0.74,0.248201439,0,0
2016-12-14 4:00,2016,12,14,4,0,0.18907563,0.73,0.244604317,0,0
2016-12-14 5:00,2016,12,14,5,0,0.18487395,0.74,0.241007194,0,0
2016-12-14 6:00,2016,12,14,6,0,0.180672269,0.7,0.208633094,0,0
2016-12-14 7:00,2016,12,14,7,0.007068267,0.176470588,0.7,0.201438849,0,0
2016-12-14 8:00,2016,12,14,8,0.065898598,0.178571429,0.68,0.190647482,0.011627785,0
2016-12-14 9:00,2016,12,14,9,0.14800806,0.191176471,0.59,0.143884892,0.116278899,0
2016-12-14 10:00,2016,12,14,10,0.138188269,0.205882353,0.59,0.169064748,0.261627785,0
2016-12-14 11:00,2016,12,14,11,0.136198467,0.222689076,0.51,0.125899281,0.412790041,0
2016-12-14 12:00,2016,12,14,12,0.128440376,0.241596639,0.42,0.068345324,0.497092792,0
2016-12-14 13:00,2016,12,14,13,0.151466896,0.262605042,0.37,0.039568345,0.529069986,0
2016-12-15 23:00,2016,12,15,23,0,0.180672269,0.47,0.021582734,0,0
2016-12-16 0:00,2016,12,16,0,0,0.178571429,0.52,0.064748201,0,0
2016-12-16 1:00,2016,12,16,1,0,0.176470588,0.57,0.104316547,0,0
2016-12-16 2:00,2016,12,16,2,0,0.195378151,0.55,0.118705036,0,0
2016-12-16 3:00,2016,12,16,3,0,0.214285714,0.53,0.133093525,0,0
2016-12-16 4:00,2016,12,16,4,0,0.130252101,0.7,0.125899281,0,0
2016-12-16 5:00,2016,12,16,5,0,0.191176471,0.63,0.176258993,0,0
2016-12-16 6:00,2016,12,16,6,0,0.243697479,0.53,0.179856115,0,0
2016-12-16 7:00,2016,12,16,7,0.007717285,0.168067227,0.68,0.176258993,0,0
2016-12-16 8:00,2016,12,16,8,0.081661563,0.151260504,0.73,0.179856115,0.008720577,0
2016-12-16 9:00,2016,12,16,9,0.448317607,0.285714286,0.48,0.197841727,0.104651114,0
2016-12-16 10:00,2016,12,16,10,0.734067008,0.319327731,0.43,0.197841727,0.276162779,0
2016-12-16 11:00,2016,12,16,11,0.922473495,0.331932773,0.43,0.21942446,0.421511664,0
2016-12-16 12:00,2016,12,16,12,0.997176579,0.350840336,0.42,0.237410072,0.497092792,0
2016-12-16 13:00,2016,12,16,13,0.982653355,0.359243697,0.4,0.226618705,0.523255571,0
2016-12-16 14:00,2016,12,16,14,0.851494489,0.371848739,0.4,0.244604317,0.453487812,0
2016-12-16 15:00,2016,12,16,15,0.609755861,0.37605042,0.4,0.251798561,0.377906685,0
2016-12-16 16:00,2016,12,16,16,0.255010454,0.37605042,0.4,0.251798561,0.223837221,0
2016-12-16 17:00,2016,12,16,17,0.002805932,0.340336134,0.45,0.251798561,0.061046134,0
2016-12-16 18:00,2016,12,16,18,0,0.256302521,0.6,0.258992806,0,0
2016-12-16 19:00,2016,12,16,19,0,0.224789916,0.66,0.251798561,0,0
2016-12-16 20:00,2016,12,16,20,0,0.201680672,0.71,0.251798561,0,0
2016-12-16 21:00,2016,12,16,21,0,0.176470588,0.76,0.241007194,0,0
2016-12-16 22:00,2016,12,16,22,0,0.163865546,0.78,0.23381295,0,0
2016-12-16 23:00,2016,12,16,23,0,0.147058824,0.81,0.223021583,0,0
2016-12-17 0:00,2016,12,17,0,0,0.138655462,0.84,0.226618705,0,0
2016-12-17 1:00,2016,12,17,1,0,0.128151261,0.87,0.226618705,0,0
2016-12-17 2:00,2016,12,17,2,0,0.113445378,0.88,0.205035971,0,0
2016-12-17 3:00,2016,12,17,3,0,0.117647059,0.88,0.212230216,0,0
2016-12-17 4:00,2016,12,17,4,0,0.113445378,0.89,0.212230216,0,0
2016-12-17 5:00,2016,12,17,5,0,0.111344538,0.91,0.21942446,0,0
2016-12-17 6:00,2016,12,17,6,0,0.109243697,0.92,0.21942446,0,0
2016-12-17 7:00,2016,12,17,7,0.008614056,0.102941176,0.92,0.208633094,0,0
2016-12-17 8:00,2016,12,17,8,0.089060168,0.105042017,0.92,0.212230216,0.011627785,0
2016-12-17 9:00,2016,12,17,9,0.388952905,0.165966387,0.85,0.276978417,0.133721101,0
2016-12-17 10:00,2016,12,17,10,0.668023644,0.260504202,0.72,0.352517986,0.287790564,0
2016-12-17 11:00,2016,12,17,11,0.850688075,0.359243697,0.52,0.352517986,0.395348886,0
2016-12-17 12:00,2016,12,17,12,0.94168558,0.415966387,0.4,0.31294964,0.479650591,0
2016-12-17 13:00,2016,12,17,13,0.916794592,0.422268908,0.32,0.215827338,0.505813369,0
2016-12-17 14:00,2016,12,17,14,0.786609253,0.428571429,0.34,0.251798561,0.374999477,0
2016-12-17 15:00,2016,12,17,15,0.553837365,0.405462185,0.38,0.273381295,0.232557799,0
2016-12-17 16:00,2016,12,17,16,0.218613007,0.428571429,0.36,0.28057554,0.188953866,0
2016-12-17 17:00,2016,12,17,17,0.002388151,0.371848739,0.44,0.291366906,0.093023329,0
2016-12-17 18:00,2016,12,17,18,0,0.287815126,0.63,0.334532374,0,0
2016-12-17 19:00,2016,12,17,19,0,0.268907563,0.64,0.309352518,0,0
2016-12-17 20:00,2016,12,17,20,0,0.25210084,0.69,0.320143885,0,0
2016-12-17 21:00,2016,12,17,21,0,0.24789916,0.7,0.320143885,0,0
2016-12-17 22:00,2016,12,17,22,0,0.216386555,0.76,0.309352518,0,0
2016-12-17 23:00,2016,12,17,23,0,0.195378151,0.8,0.298561151,0,0
2016-12-18 0:00,2016,12,18,0,0,0.18907563,0.82,0.298561151,0,0
2016-12-18 1:00,2016,12,18,1,0,0.176470588,0.84,0.291366906,0,0
2016-12-18 2:00,2016,12,18,2,0,0.193277311,0.83,0.31294964,0,0
2016-12-18 3:00,2016,12,18,3,0,0.180672269,0.85,0.302158273,0,0
2016-12-18 4:00,2016,12,18,4,0,0.205882353,0.84,0.338129496,0,0
2016-12-18 5:00,2016,12,18,5,0,0.214285714,0.81,0.334532374,0,0
2016-12-18 6:00,2016,12,18,6,0,0.231092437,0.79,0.352517986,0,0
2016-12-18 7:00,2016,12,18,7,0.010442576,0.226890756,0.84,0.374100719,0,0
2016-12-18 8:00,2016,12,18,8,0.091201537,0.25,0.79,0.377697842,0.005814416,0
2016-12-18 9:00,2016,12,18,9,0.398539516,0.260504202,0.8,0.402877698,0.046511141,0
2016-12-18 10:00,2016,12,18,10,0.66278584,0.304621849,0.7,0.410071942,0.090116121,0
2016-12-18 11:00,2016,12,18,11,0.854217837,0.342436975,0.65,0.435251799,0.165697249,0
2016-12-18 12:00,2016,12,18,12,0.653676276,0.378151261,0.55,0.40647482,0.226744429,0
2016-12-18 13:00,2016,12,18,13,0.769082864,0.344537815,0.86,0.579136691,0.061046134,0
2016-12-18 14:00,2016,12,18,14,0.710547895,0.346638655,0.89,0.600719424,0.078488336,0
2016-12-18 15:00,2016,12,18,15,0.228124806,0.346638655,0.95,0.636690647,0.052325557,0
2016-12-18 16:00,2016,12,18,16,0.137058318,0.344537815,0.96,0.636690647,0.040697772,0
2016-12-18 17:00,2016,12,18,17,0.000786011,0.334033613,0.96,0.618705036,0.008720577,0
2016-12-18 18:00,2016,12,18,18,0,0.327731092,0.97,0.615107914,0.005814416,0
2016-12-18 19:00,2016,12,18,19,0,0.321428571,0.98,0.611510791,0,0
2016-12-18 20:00,2016,12,18,20,0,0.323529412,0.98,0.615107914,0,0
2016-12-18 21:00,2016,12,18,21,0,0.336134454,0.98,0.633093525,0,0
2016-12-18 22:00,2016,12,18,22,0,0.334033613,0.97,0.625899281,0,0
2016-12-18 23:00,2016,12,18,23,0,0.336134454,0.97,0.629496403,0,0
2016-12-19 0:00,2016,12,19,0,0,0.336134454,0.98,0.633093525,0,0
2016-12-19 1:00,2016,12,19,1,0,0.331932773,0.98,0.625899281,0,0
2016-12-19 2:00,2016,12,19,2,0,0.334033613,0.97,0.625899281,0,0
2016-12-19 3:00,2016,12,19,3,0,0.334033613,0.98,0.629496403,0,0
2016-12-19 4:00,2016,12,19,4,0,0.331932773,0.96,0.615107914,0,0
2016-12-19 5:00,2016,12,19,5,0,0.308823529,0.97,0.582733813,0,0
2016-12-19 6:00,2016,12,19,6,0,0.279411765,0.98,0.539568345,0,0
2016-12-19 7:00,2016,12,19,7,0.004820024,0.31092437,0.98,0.59352518,0,0
2016-12-19 8:00,2016,12,19,8,0.044799698,0.289915966,0.98,0.557553957,0.011627785,0
2016-12-19 9:00,2016,12,19,9,0.101656744,0.302521008,0.98,0.579136691,0.084302751,0
2016-12-19 10:00,2016,12,19,10,0.105679098,0.37605042,0.84,0.622302158,0.247092792,0
2016-12-19 11:00,2016,12,19,11,0.097526544,0.394957983,0.8,0.625899281,0.363371691,0
2016-12-19 12:00,2016,12,19,12,0.124269369,0.453781513,0.68,0.64028777,0.377906685,0
2016-12-19 13:00,2016,12,19,13,0.188608576,0.453781513,0.67,0.629496403,0.470930014,0
2016-12-19 14:00,2016,12,19,14,0.142100835,0.470588235,0.67,0.658273381,0.354651114,0
2016-12-19 15:00,2016,12,19,15,0.113135998,0.462184874,0.68,0.651079137,0.186046658,0
2016-12-19 16:00,2016,12,19,16,0.027688176,0.451680672,0.68,0.636690647,0.122093315,0
2016-12-19 17:00,2016,12,19,17,0,0.420168067,0.77,0.647482014,0.037790564,0
2016-12-19 18:00,2016,12,19,18,0,0.382352941,0.84,0.633093525,0.002907208,0
2016-12-19 19:00,2016,12,19,19,0,0.346638655,0.91,0.615107914,0,0
2016-12-19 20:00,2016,12,19,20,0,0.317226891,0.95,0.586330935,0,0
2016-12-19 21:00,2016,12,19,21,0,0.304621849,0.95,0.564748201,0,0
2016-12-19 22:00,2016,12,19,22,0,0.279411765,0.97,0.532374101,0,0
2016-12-19 23:00,2016,12,19,23,0,0.245798319,0.98,0.482014388,0,0
2016-12-20 0:00,2016,12,20,0,0,0.264705882,0.98,0.514388489,0,0
2016-12-20 1:00,2016,12,20,1,0,0.256302521,0.98,0.5,0,0
2016-12-20 2:00,2016,12,20,2,0,0.260504202,0.98,0.507194245,0,0
2016-12-20 3:00,2016,12,20,3,0,0.266806723,0.98,0.517985612,0,0
2016-12-20 4:00,2016,12,20,4,0,0.262605042,0.98,0.510791367,0,0
2016-12-20 5:00,2016,12,20,5,0,0.254201681,0.98,0.496402878,0,0
2016-12-20 6:00,2016,12,20,6,0,0.25,0.98,0.489208633,0,0
2016-12-20 7:00,2016,12,20,7,0.007077983,0.254201681,0.98,0.496402878,0,0
2016-12-20 8:00,2016,12,20,8,0.091636807,0.25,0.98,0.489208633,0.005814416,0
2016-12-20 9:00,2016,12,20,9,0.368173657,0.262605042,0.98,0.510791367,0.040697772,0
2016-12-20 10:00,2016,12,20,10,0.540137071,0.268907563,0.98,0.521582734,0.107558322,0
2016-12-20 11:00,2016,12,20,11,0.627034495,0.298319328,0.98,0.571942446,0.171511664,0
2016-12-20 12:00,2016,12,20,12,0.607735939,0.323529412,0.98,0.615107914,0.212209436,0
2016-12-20 13:00,2016,12,20,13,0.710266136,0.37605042,0.93,0.676258993,0.20639502,0
2016-12-20 14:00,2016,12,20,14,0.548334318,0.394957983,0.86,0.665467626,0.058139973,0
2016-12-20 15:00,2016,12,20,15,0.414788273,0.390756303,0.9,0.683453237,0.031977194,0
2016-12-20 16:00,2016,12,20,16,0.08882213,0.390756303,0.92,0.694244604,0.023255571,0
2016-12-20 17:00,2016,12,20,17,0.002958471,0.388655462,0.94,0.701438849,0.005814416,0
2016-12-20 18:00,2016,12,20,18,0,0.380252101,0.96,0.697841727,0.005814416,0
2016-12-20 19:00,2016,12,20,19,0,0.382352941,0.98,0.712230216,0,0
2016-12-20 20:00,2016,12,20,20,0,0.378151261,0.98,0.705035971,0,0
2016-12-20 21:00,2016,12,20,21,0,0.37605042,0.98,0.701438849,0,0
2016-12-20 22:00,2016,12,20,22,0,0.378151261,0.98,0.705035971,0,0
2016-12-20 23:00,2016,12,20,23,0,0.378151261,0.98,0.705035971,0,0
2016-12-21 0:00,2016,12,21,0,0,0.384453782,0.98,0.715827338,0,0
2016-12-21 1:00,2016,12,21,1,0,0.487394958,0.98,0.892086331,0,0
2016-12-21 2:00,2016,12,21,2,0,0.508403361,0.93,0.899280576,0,0
2016-12-21 3:00,2016,12,21,3,0,0.508403361,0.93,0.899280576,0,0
2016-12-21 4:00,2016,12,21,4,0,0.525210084,0.9,0.910071942,0,0
2016-12-21 5:00,2016,12,21,5,0,0.525210084,0.93,0.928057554,0,0
2016-12-21 6:00,2016,12,21,6,0,0.542016807,0.91,0.946043165,0,0
2016-12-21 7:00,2016,12,21,7,0.003255775,0.544117647,0.89,0.935251799,0,0
2016-12-21 8:00,2016,12,21,8,0.090117251,0.539915966,0.88,0.920863309,0.005814416,0
2016-12-21 9:00,2016,12,21,9,0.368635159,0.546218487,0.69,0.798561151,0.029069986,0
2016-12-21 10:00,2016,12,21,10,0.598740051,0.537815126,0.65,0.751798561,0.081395544,0
2016-12-21 11:00,2016,12,21,11,0.769748399,0.472689076,0.68,0.669064748,0.130813893,0
2016-12-21 12:00,2016,12,21,12,0.412522541,0.472689076,0.6,0.604316547,0.130813893,0
2016-12-21 13:00,2016,12,21,13,0.157036011,0.470588235,0.56,0.564748201,0.25,0
2016-12-21 14:00,2016,12,21,14,0.054199765,0.447478992,0.6,0.564748201,0.075581128,0
2016-12-21 15:00,2016,12,21,15,0.027865004,0.447478992,0.61,0.571942446,0.081395544,0
2016-12-21 16:00,2016,12,21,16,0.002839938,0.432773109,0.6,0.539568345,0.069767758,0
2016-12-21 17:00,2016,12,21,17,0,0.401260504,0.59,0.482014388,0.023255571,0
2016-12-21 18:00,2016,12,21,18,0,0.386554622,0.59,0.456834532,0.002907208,0
2016-12-21 19:00,2016,12,21,19,0,0.380252101,0.58,0.438848921,0,0
2016-12-21 20:00,2016,12,21,20,0,0.369747899,0.58,0.420863309,0,0
2016-12-21 21:00,2016,12,21,21,0,0.357142857,0.6,0.417266187,0,0
2016-12-21 22:00,2016,12,21,22,0,0.340336134,0.61,0.399280576,0,0
2016-12-21 23:00,2016,12,21,23,0,0.325630252,0.62,0.381294964,0,0
2016-12-22 0:00,2016,12,22,0,0,0.31092437,0.59,0.338129496,0,0
2016-12-22 1:00,2016,12,22,1,0,0.306722689,0.59,0.330935252,0,0
2016-12-22 2:00,2016,12,22,2,0,0.298319328,0.59,0.316546763,0,0
2016-12-22 3:00,2016,12,22,3,0,0.292016807,0.57,0.291366906,0,0
2016-12-22 4:00,2016,12,22,4,0,0.285714286,0.56,0.273381295,0,0
2016-12-22 5:00,2016,12,22,5,0,0.279411765,0.57,0.269784173,0,0
2016-12-22 6:00,2016,12,22,6,0,0.273109244,0.54,0.23381295,0,0
2016-12-22 7:00,2016,12,22,7,0.000725773,0.268907563,0.58,0.262589928,0,0
2016-12-22 8:00,2016,12,22,8,0.002744722,0.254201681,0.59,0.248201439,0.008720577,0
2016-12-22 9:00,2016,12,22,9,0.126744963,0.256302521,0.56,0.226618705,0.090116121,0
2016-12-22 10:00,2016,12,22,10,0.237565679,0.260504202,0.53,0.205035971,0.156976671,0
2016-12-22 11:00,2016,12,22,11,0.298437306,0.275210084,0.51,0.212230216,0.252907208,0
2016-12-22 12:00,2016,12,22,12,0.228593109,0.271008403,0.51,0.205035971,0.18313945,0
2016-12-22 13:00,2016,12,22,13,0.094458284,0.277310924,0.52,0.223021583,0.261627785,0
2016-12-22 14:00,2016,12,22,14,0.072443182,0.271008403,0.51,0.205035971,0.229650591,0
2016-12-22 15:00,2016,12,22,15,0.396575947,0.285714286,0.48,0.197841727,0.377906685,0
2016-12-22 16:00,2016,12,22,16,0.175597135,0.266806723,0.48,0.169064748,0.18313945,0
2016-12-22 17:00,2016,12,22,17,0.001483607,0.25210084,0.52,0.183453237,0.055232765,0
2016-12-22 18:00,2016,12,22,18,0,0.245798319,0.54,0.190647482,0.005814416,0
2016-12-22 19:00,2016,12,22,19,0,0.231092437,0.61,0.226618705,0,0
2016-12-22 20:00,2016,12,22,20,0,0.222689076,0.6,0.205035971,0,0
2016-12-22 21:00,2016,12,22,21,0,0.207983193,0.6,0.179856115,0,0
2016-12-22 22:00,2016,12,22,22,0,0.203781513,0.58,0.158273381,0,0
2016-12-22 23:00,2016,12,22,23,0,0.193277311,0.6,0.158273381,0,0
2016-12-23 0:00,2016,12,23,0,0,0.18697479,0.61,0.154676259,0,0
2016-12-23 1:00,2016,12,23,1,0,0.174369748,0.64,0.154676259,0,0
2016-12-23 2:00,2016,12,23,2,0,0.170168067,0.62,0.133093525,0,0
2016-12-23 3:00,2016,12,23,3,0,0.168067227,0.64,0.147482014,0,0
2016-12-23 4:00,2016,12,23,4,0,0.153361345,0.69,0.158273381,0,0
2016-12-23 5:00,2016,12,23,5,0,0.144957983,0.68,0.136690647,0,0
2016-12-23 6:00,2016,12,23,6,0,0.142857143,0.66,0.118705036,0,0
2016-12-23 7:00,2016,12,23,7,0.000511053,0.142857143,0.66,0.118705036,0,0
2016-12-23 8:00,2016,12,23,8,0.050641828,0.144957983,0.64,0.107913669,0.008720577,0
2016-12-23 9:00,2016,12,23,9,0.186698444,0.159663866,0.62,0.118705036,0.063953342,0
2016-12-23 10:00,2016,12,23,10,0.274846296,0.18487395,0.61,0.151079137,0.171511664,0
2016-12-23 11:00,2016,12,23,11,0.257568633,0.222689076,0.56,0.172661871,0.377906685,0
2016-12-23 12:00,2016,12,23,12,0.213042921,0.262605042,0.55,0.226618705,0.465115598,0
2016-12-23 13:00,2016,12,23,13,0.378827066,0.279411765,0.5,0.208633094,0.485465007,0
2016-12-23 14:00,2016,12,23,14,0.191389247,0.296218487,0.52,0.251798561,0.377906685,0
2016-12-23 15:00,2016,12,23,15,0.134299022,0.304621849,0.54,0.284172662,0.328488336,0
2016-12-23 16:00,2016,12,23,16,0.042005425,0.287815126,0.56,0.276978417,0.162791087,0
2016-12-23 17:00,2016,12,23,17,0.000235123,0.268907563,0.59,0.269784173,0.049418349,0
2016-12-23 18:00,2016,12,23,18,0,0.25210084,0.66,0.298561151,0,0
2016-12-23 19:00,2016,12,23,19,0,0.243697479,0.65,0.276978417,0,0
2016-12-23 20:00,2016,12,23,20,0,0.231092437,0.66,0.262589928,0,0
2016-12-23 21:00,2016,12,23,21,0,0.216386555,0.69,0.262589928,0,0
2016-12-23 22:00,2016,12,23,22,0,0.212184874,0.69,0.255395683,0,0
2016-12-23 23:00,2016,12,23,23,0,0.207983193,0.73,0.273381295,0,0
2016-12-24 0:00,2016,12,24,0,0,0.193277311,0.74,0.255395683,0,0
2016-12-24 1:00,2016,12,24,1,0,0.199579832,0.7,0.241007194,0,0
2016-12-24 2:00,2016,12,24,2,0,0.193277311,0.73,0.251798561,0,0
2016-12-24 3:00,2016,12,24,3,0,0.182773109,0.75,0.244604317,0,0
2016-12-24 4:00,2016,12,24,4,0,0.176470588,0.81,0.273381295,0,0
2016-12-24 5:00,2016,12,24,5,0,0.195378151,0.76,0.273381295,0,0
2016-12-24 6:00,2016,12,24,6,0,0.18907563,0.75,0.255395683,0,0
2016-12-24 7:00,2016,12,24,7,0.003439404,0.191176471,0.73,0.248201439,0,0
2016-12-24 8:00,2016,12,24,8,0.082836207,0.170168067,0.82,0.26618705,0.008720577,0
2016-12-24 9:00,2016,12,24,9,0.189577245,0.228991597,0.7,0.287769784,0.087208913,0
2016-12-24 10:00,2016,12,24,10,0.326880402,0.258403361,0.65,0.302158273,0.20639502,0
2016-12-24 11:00,2016,12,24,11,0.250129221,0.321428571,0.59,0.356115108,0.311046134,0
2016-12-24 12:00,2016,12,24,12,0.312661283,0.363445378,0.6,0.428057554,0.377906685,0
2016-12-24 13:00,2016,12,24,13,0.679629205,0.411764706,0.6,0.507194245,0.450581651,0
2016-12-24 14:00,2016,12,24,14,0.66134984,0.424369748,0.64,0.561151079,0.441860027,0
2016-12-24 15:00,2016,12,24,15,0.312713748,0.422268908,0.64,0.557553957,0.296511141,0
2016-12-24 16:00,2016,12,24,16,0.061047483,0.409663866,0.7,0.582733813,0.148256094,0
2016-12-24 17:00,2016,12,24,17,0.002176346,0.380252101,0.77,0.582733813,0.049418349,0
2016-12-24 18:00,2016,12,24,18,0,0.352941176,0.84,0.582733813,0,0
2016-12-24 19:00,2016,12,24,19,0,0.329831933,0.85,0.550359712,0,0
2016-12-24 20:00,2016,12,24,20,0,0.302521008,0.87,0.514388489,0,0
2016-12-24 21:00,2016,12,24,21,0,0.300420168,0.89,0.525179856,0,0
2016-12-24 22:00,2016,12,24,22,0,0.294117647,0.89,0.514388489,0,0
2016-12-24 23:00,2016,12,24,23,0,0.300420168,0.87,0.510791367,0,0
2016-12-25 0:00,2016,12,25,0,0,0.294117647,0.89,0.514388489,0,0
2016-12-25 1:00,2016,12,25,1,0,0.302521008,0.8,0.474820144,0,0
2016-12-25 2:00,2016,12,25,2,0,0.306722689,0.8,0.478417266,0,0
2016-12-25 3:00,2016,12,25,3,0,0.304621849,0.83,0.496402878,0,0
2016-12-25 4:00,2016,12,25,4,0,0.296218487,0.86,0.5,0,0
2016-12-25 5:00,2016,12,25,5,0,0.304621849,0.81,0.482014388,0,0
2016-12-25 6:00,2016,12,25,6,0,0.294117647,0.87,0.503597122,0,0
2016-12-25 7:00,2016,12,25,7,0.005352451,0.296218487,0.83,0.482014388,0,0
2016-12-25 8:00,2016,12,25,8,0.078599133,0.298319328,0.82,0.478417266,0.002907208,0
2016-12-25 9:00,2016,12,25,9,0.377455191,0.308823529,0.82,0.496402878,0.031977194,0
2016-12-25 10:00,2016,12,25,10,0.476891867,0.317226891,0.83,0.517985612,0.052325557,0
2016-12-25 11:00,2016,12,25,11,0.416437049,0.308823529,0.9,0.543165468,0.046511141,0
2016-12-25 12:00,2016,12,25,12,0.612316954,0.31302521,0.91,0.557553957,0.063953342,0
2016-12-25 13:00,2016,12,25,13,0.407898777,0.31092437,0.94,0.568345324,0.06686055,0
2016-12-25 14:00,2016,12,25,14,0.401123927,0.31302521,0.94,0.571942446,0.075581128,0
2016-12-25 15:00,2016,12,25,15,0.306038001,0.317226891,0.95,0.586330935,0.055232765,0
2016-12-25 16:00,2016,12,25,16,0.060935751,0.31302521,0.95,0.579136691,0.026162779,0
2016-12-25 17:00,2016,12,25,17,0.000947294,0.306722689,0.95,0.568345324,0.011627785,0
2016-12-25 18:00,2016,12,25,18,0,0.302521008,0.97,0.571942446,0.002907208,0
2016-12-25 19:00,2016,12,25,19,0,0.298319328,0.97,0.564748201,0,0
2016-12-25 20:00,2016,12,25,20,0,0.298319328,0.95,0.553956835,0,0
2016-12-25 21:00,2016,12,25,21,0,0.292016807,0.94,0.539568345,0,0
2016-12-25 22:00,2016,12,25,22,0,0.287815126,0.94,0.532374101,0,0
2016-12-25 23:00,2016,12,25,23,0,0.287815126,0.92,0.517985612,0,0
2016-12-26 0:00,2016,12,26,0,0,0.273109244,0.93,0.5,0,0
2016-12-26 1:00,2016,12,26,1,0,0.266806723,0.89,0.467625899,0,0
2016-12-26 2:00,2016,12,26,2,0,0.25210084,0.88,0.435251799,0,0
2016-12-26 3:00,2016,12,26,3,0,0.254201681,0.86,0.428057554,0,0
2016-12-26 4:00,2016,12,26,4,0,0.245798319,0.87,0.420863309,0,0
2016-12-26 5:00,2016,12,26,5,0,0.24789916,0.82,0.395683453,0,0
2016-12-26 6:00,2016,12,26,6,0,0.245798319,0.75,0.348920863,0,0
2016-12-26 7:00,2016,12,26,7,0.000551859,0.245798319,0.71,0.323741007,0,0
2016-12-26 8:00,2016,12,26,8,0.041748927,0.245798319,0.7,0.316546763,0.002907208,0
2016-12-26 9:00,2016,12,26,9,0.089206877,0.24789916,0.74,0.345323741,0.037790564,0
2016-12-26 10:00,2016,12,26,10,0.072391688,0.262605042,0.68,0.330935252,0.177325034,0
2016-12-26 11:00,2016,12,26,11,0.088522883,0.273109244,0.65,0.323741007,0.145348886,0
2016-12-26 12:00,2016,12,26,12,0.074353314,0.281512605,0.61,0.305755396,0.203487812,0
2016-12-26 13:00,2016,12,26,13,0.128792089,0.294117647,0.56,0.284172662,0.494185584,0
2016-12-26 14:00,2016,12,26,14,0.056792921,0.289915966,0.45,0.172661871,0.502907208,0
2016-12-26 15:00,2016,12,26,15,0.026983778,0.285714286,0.41,0.122302158,0.404069463,0
2016-12-26 16:00,2016,12,26,16,0.010361934,0.271008403,0.44,0.133093525,0.25,0
2016-12-26 17:00,2016,12,26,17,0,0.245798319,0.41,0.061151079,0.069767758,0
2016-12-26 18:00,2016,12,26,18,0,0.233193277,0.4,0.032374101,0.002907208,0
2016-12-26 19:00,2016,12,26,19,0,0.214285714,0.43,0.035971223,0,0
2016-12-26 20:00,2016,12,26,20,0,0.197478992,0.46,0.039568345,0,0
2016-12-26 21:00,2016,12,26,21,0,0.18907563,0.47,0.035971223,0,0
2016-12-26 22:00,2016,12,26,22,0,0.176470588,0.48,0.025179856,0,0
2016-12-26 23:00,2016,12,26,23,0,0.168067227,0.47,0.003597122,0,0
2016-12-27 0:00,2016,12,27,0,0,0.157563025,0.51,0.025179856,0,0
2016-12-27 1:00,2016,12,27,1,0,0.151260504,0.52,0.021582734,0,0
2016-12-27 2:00,2016,12,27,2,0,0.142857143,0.53,0.017985612,0,0
2016-12-27 3:00,2016,12,27,3,0,0.134453782,0.54,0.014388489,0,0
2016-12-27 4:00,2016,12,27,4,0,0.12605042,0.55,0.007194245,0,0
2016-12-27 5:00,2016,12,27,5,0,0.117647059,0.57,0.010791367,0,0
2016-12-27 7:00,2016,12,27,7,0.001294149,0.096638655,0.62,0.014388489,0,0
2016-12-27 8:00,2016,12,27,8,0.039201436,0.090336134,0.69,0.053956835,0.005814416,0
2016-12-27 9:00,2016,12,27,9,0.225975664,0.144957983,0.51,0.003597122,0.090116121,0
2016-12-27 10:00,2016,12,27,10,0.362118751,0.170168067,0.48,0.014388489,0.281976148,0
2016-12-27 11:00,2016,12,27,11,0.46671842,0.218487395,0.43,0.043165468,0.427325034,0
2016-12-27 12:00,2016,12,27,12,0.483839658,0.25210084,0.43,0.09352518,0.508720577,0
2016-12-27 13:00,2016,12,27,13,0.877796216,0.287815126,0.41,0.125899281,0.529069986,0
2016-12-27 14:00,2016,12,27,14,0.764362914,0.344537815,0.43,0.237410072,0.491278376,0
2016-12-27 15:00,2016,12,27,15,0.539569666,0.346638655,0.41,0.21942446,0.392441678,0
2016-12-27 16:00,2016,12,27,16,0.208861227,0.321428571,0.46,0.23381295,0.235465007,0
2016-12-27 17:00,2016,12,27,17,0.005043488,0.258403361,0.51,0.183453237,0.069767758,0
